iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(461,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(463,14): error CS0030: Cannot convert type 'Zitga.CsvTools.Tutorials.FirstLevels.Boxes[]' to 'nint'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(473,29): error CS1061: 'List<object>' does not contain a definition for '_items' and no accessible extension method '_items' accepting a first argument of type 'List<object>' could be found (are you missing a using directive or an assembly reference?)
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(474,24): error CS1061: 'List<object>' does not contain a definition for '_version' and no accessible extension method '_version' accepting a first argument of type 'List<object>' could be found (are you missing a using directive or an assembly reference?)
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(475,10): error CS1061: 'List<object>' does not contain a definition for '_version' and no accessible extension method '_version' accepting a first argument of type 'List<object>' could be found (are you missing a using directive or an assembly reference?)
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(477,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(483,11): error CS1061: 'List<object>' does not contain a definition for '_size' and no accessible extension method '_size' accepting a first argument of type 'List<object>' could be found (are you missing a using directive or an assembly reference?)
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(489,12): error CS0030: Cannot convert type 'GamePlayController' to 'nint'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(502,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(503,4): error CS0030: Cannot convert type 'int' to 'GraphicController'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(403,10): warning CS0219: The variable 'num26' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(405,10): warning CS0219: The variable 'num27' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/DataController.cs(450,11): warning CS0219: The variable 'num38' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(42,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(44,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(45,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(46,16): error CS0030: Cannot convert type 'int' to 'UnityEngine.Object'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(57,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(61,17): error CS0030: Cannot convert type 'T' to 'int'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(75,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(91,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(93,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(94,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(95,18): error CS0030: Cannot convert type 'int' to 'UnityEngine.Object'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(107,16): error CS0030: Cannot convert type 'int' to 'UnityEngine.GameObject'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(109,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(112,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(114,16): error CS0030: Cannot convert type 'nint' to 'UnityEngine.GameObject'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(115,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(116,32): error CS0030: Cannot convert type 'int' to 'UnityEngine.Component'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(118,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(120,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(121,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(130,11): error CS0030: Cannot convert type 'string' to 'nint'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(132,8): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(135,8): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(145,7): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(154,22): error CS0037: Cannot convert null to 'nint' because it is a non-nullable value type
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(168,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(170,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(172,6): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(72,10): warning CS0219: The variable 'num4' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(108,11): warning CS0219: The variable 'num10' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(110,11): warning CS0219: The variable 'num11' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(113,11): warning CS0219: The variable 'num13' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(117,11): warning CS0219: The variable 'num14' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(119,11): warning CS0219: The variable 'num15' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(74,10): warning CS0219: The variable 'num5' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(76,10): warning CS0219: The variable 'num6' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(77,10): warning CS0219: The variable 'num7' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(90,10): warning CS0219: The variable 'num8' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(92,10): warning CS0219: The variable 'num9' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(167,11): warning CS0219: The variable 'num18' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(169,11): warning CS0219: The variable 'num19' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(41,9): warning CS0219: The variable 'num' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(43,9): warning CS0219: The variable 'num2' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/GameHelper.cs(99,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/GameHelper.cs(101,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/GameHelper.cs(128,8): error CS0019: Operator '&' cannot be applied to operands of type 'float' and 'int'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(192,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(194,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(195,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(196,11): error CS0030: Cannot convert type 'int' to 'UnityEngine.Object'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(191,9): warning CS0219: The variable 'num' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(193,9): warning CS0219: The variable 'num2' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(209,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(211,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(212,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(213,15): error CS0030: Cannot convert type 'int' to 'UnityEngine.Object'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(219,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(221,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(222,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(223,22): error CS0030: Cannot convert type 'int' to 'UnityEngine.Object'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(234,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(238,15): error CS0030: Cannot convert type 'T' to 'int'
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(252,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(218,9): warning CS0219: The variable 'num3' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(220,9): warning CS0219: The variable 'num4' is assigned but its value is never used
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(249,8): warning CS0219: The variable 'num6' is assigned but its value is never used
